ID,X,Y,Channel,UF,Connected EDs
545,-166.17,-62.06,3600,8004,172.76,9
546,-321.69,-439.84,3600,8000,145.03,9
547,362.15,-243.42,3600,8001,225.79,9
548,168.47,436.75,3600,8002,158.21,9
549,-10.40,329.57,3600,8003,287.35,10
550,79.97,-455.63,3600,8001,138.99,9
551,199.34,-309.50,3600,8001,103.25,8
552,359.48,348.02,3600,8002,52.69,7
553,-212.82,332.22,3600,8003,152.17,9
554,-349.90,284.29,3600,8003,131.83,9
555,-395.67,-381.87,3600,8000,146.86,9
556,484.93,-203.56,3600,8001,343.47,10
557,-247.47,-341.41,3600,8000,44.44,7
558,170.02,327.06,3600,8002,151.50,9
559,-181.81,-183.35,3600,8000,150.08,9
560,-265.56,396.62,1800,8003,209.05,9
561,-346.08,95.96,3600,8003,125.57,9
562,476.80,-44.56,3600,8002,449.59,10
563,-52.88,242.62,3600,8003,214.55,9
564,-402.46,392.72,3600,8003,249.56,9
565,7.56,497.05,3600,8002,329.97,10
566,-144.49,481.98,3600,8003,316.29,10
567,-236.38,-265.49,3600,8000,51.85,7
568,-71.69,404.54,3600,8003,287.41,10
569,29.75,-277.27,3600,8001,226.56,9
570,-39.23,-42.83,3600,8004,54.85,7
571,-63.85,111.09,3600,8004,125.78,9
572,102.03,87.89,3600,8004,138.46,9
573,115.94,-464.99,3600,8001,109.65,8
574,-37.93,-367.44,3600,8000,241.82,9
575,-407.51,140.11,3600,8003,154.73,9
576,341.04,495.62,3600,8002,124.14,8
577,386.03,-240.76,3600,8001,244.19,9
578,-410.39,187.55,3600,8003,150.13,9
579,-379.76,-282.70,3600,8000,110.56,8
580,-32.47,178.07,3600,8004,180.21,9
581,211.43,-385.78,3600,8001,26.20,7
582,51.30,216.25,3600,8004,223.47,9
583,346.61,-167.82,3600,8001,278.85,10
584,384.54,294.25,3600,8002,106.90,8
585,315.20,386.74,3600,8002,12.32,7
586,242.90,227.78,3600,8002,162.99,9
587,152.59,113.81,900,8004,194.34,9
588,296.79,203.42,3600,8002,171.92,9
589,345.53,323.66,3600,8002,59.86,7
590,-383.01,-208.81,3600,8000,146.72,9
591,345.63,-497.38,3600,8001,158.66,9
592,-314.64,53.92,3600,8003,144.34,9
593,-387.01,-99.46,3600,8000,234.91,9
594,-424.38,-214.92,3600,8000,177.09,9
595,-329.18,-399.72,3600,8000,112.01,8
596,406.13,343.18,3600,8002,97.38,8
