ID,X,Y,Channel,UF,Connected EDs
469,448.71,373.10,800,5002,55.19,7
470,217.51,-100.08,400,5010,79.90,8
471,207.00,433.18,1600,5029,62.27,7
472,-75.23,12.94,800,5007,44.52,7
473,-61.08,-238.12,320,5009,66.05,8
474,-413.40,-207.79,400,5006,67.43,8
475,-25.94,360.59,320,5015,65.16,8
476,8.37,135.25,400,5026,72.12,8
477,44.89,-325.17,320,5009,73.53,8
478,474.50,-304.46,800,5030,39.30,7
479,37.66,-355.75,1600,5009,87.54,8
480,292.57,361.76,400,5023,106.30,8
481,-57.21,68.75,400,5007,32.24,7
482,32.22,493.53,1600,5015,86.81,8
483,-469.93,-67.55,800,5016,88.68,8
484,473.15,19.05,400,5013,71.30,8
485,222.38,493.11,800,5029,38.82,7
486,27.02,1.48,1600,5011,95.26,8
487,-376.03,-453.63,800,5008,7.38,7
488,-449.74,-479.14,800,5033,20.80,7
489,-109.71,58.52,400,5007,23.06,7
490,103.41,-148.91,800,5014,110.21,8
491,-283.54,293.88,1600,5018,88.38,8
492,262.68,-173.90,1600,5010,50.40,7
493,321.84,-143.84,800,5004,56.00,7
494,-357.11,-170.69,320,5006,14.54,7
495,256.14,-448.31,320,5031,63.59,8
496,-270.02,78.70,800,5028,25.45,7
497,-160.93,202.67,400,5018,78.81,8
498,122.99,252.94,400,5026,117.01,8
499,-397.56,-356.78,1600,5021,54.79,7
500,226.14,246.64,800,5012,80.42,8
501,-288.40,463.09,800,5003,50.25,7
502,-234.18,225.77,400,5018,59.04,7
503,-186.44,47.61,320,5028,78.84,8
504,293.75,190.50,800,5012,86.64,8
505,292.99,-53.36,800,5001,76.88,8
506,285.35,176.63,320,5012,75.73,8
507,-220.82,-484.30,400,5025,106.48,8
508,319.37,138.69,800,5012,113.06,8
509,-119.57,241.13,400,5018,84.25,8
510,0.02,-32.73,800,5014,90.39,8
511,470.69,178.88,1600,5013,91.01,8
512,-264.75,444.70,320,5003,20.90,7
513,325.89,-241.74,800,5004,57.91,7
514,272.71,-447.99,1600,5031,48.26,7
515,-451.17,345.00,400,5020,68.57,8
516,-123.37,130.35,800,5007,82.92,8
517,-216.86,409.53,800,5003,40.34,7
518,392.32,228.90,320,5005,30.08,7
519,-245.57,-390.66,400,5025,20.25,7
520,259.77,109.36,1600,5012,76.70,8
521,-488.25,80.05,320,5016,65.07,8
522,-273.19,315.29,320,5018,86.75,8
523,-332.35,141.19,1600,5000,95.69,8
524,156.10,-86.11,1600,5011,91.20,8
525,335.05,-37.28,320,5001,69.61,8
526,-39.35,339.35,400,5015,88.02,8
527,262.87,-377.51,800,5031,71.93,8
528,-419.20,-485.19,1600,5033,10.87,7
529,-462.59,-230.76,800,5021,93.64,8
530,235.15,-470.99,320,5031,92.22,8
531,400.16,-459.24,400,5019,62.52,8
532,244.06,-232.43,800,5010,61.28,7
533,32.65,-64.78,320,5014,68.68,8
534,79.49,-408.69,800,5027,61.62,7
535,178.35,426.36,320,5023,68.03,8
536,122.21,-112.99,400,5011,111.56,8
537,-303.57,-350.12,320,5035,52.62,7
538,180.17,-269.32,320,5032,23.72,7
539,392.82,-231.92,1600,5004,57.58,7
540,-285.20,-496.77,1600,5008,97.70,8
541,-353.86,403.39,1600,5020,68.09,8
542,157.52,147.45,800,5012,56.42,7
543,484.20,-319.90,320,5030,56.31,7
544,452.07,259.59,320,5005,63.60,8
545,-166.17,-62.06,320,5024,100.85,8
546,-321.69,-439.84,800,5008,58.41,7
547,362.15,-243.42,800,5004,53.75,7
548,168.47,436.75,400,5023,79.97,8
549,-10.40,329.57,320,5015,96.73,8
550,79.97,-455.63,320,5027,61.75,7
551,199.34,-309.50,320,5032,63.52,8
552,359.48,348.02,800,5005,93.88,8
553,-212.82,332.22,400,5018,61.77,7
554,-349.90,284.29,800,5000,90.33,8
555,-395.67,-381.87,320,5034,71.82,8
556,484.93,-203.56,320,5030,91.05,8
557,-247.47,-341.41,1600,5035,31.37,7
558,170.02,327.06,1600,5023,35.68,7
559,-181.81,-183.35,320,5024,21.60,7
560,-265.56,396.62,320,5003,33.24,7
561,-346.08,95.96,1600,5028,91.37,8
562,476.80,-44.56,1600,5022,51.91,7
563,-52.88,242.62,320,5026,76.97,8
564,-402.46,392.72,400,5020,24.09,7
565,7.56,497.05,400,5015,77.25,8
566,-144.49,481.98,1600,5003,121.48,8
567,-236.38,-265.49,1600,5035,56.88,7
568,-71.69,404.54,1600,5015,54.10,7
569,29.75,-277.27,800,5009,50.48,7
570,-39.23,-42.83,1600,5014,87.72,8
571,-63.85,111.09,320,5007,59.74,7
572,102.03,87.89,800,5011,91.57,8
573,115.94,-464.99,1600,5027,39.52,7
574,-37.93,-367.44,320,5009,80.37,8
575,-407.51,140.11,320,5000,69.34,8
576,341.04,495.62,320,5029,88.82,8
577,386.03,-240.76,1600,5004,60.25,7
578,-410.39,187.55,1600,5000,23.94,7
579,-379.76,-282.70,800,5021,71.23,8
580,-32.47,178.07,400,5026,55.91,7
581,211.43,-385.78,800,5027,87.50,8
582,51.30,216.25,320,5026,37.11,7
583,346.61,-167.82,320,5004,23.50,7
584,384.54,294.25,1600,5005,35.73,7
585,315.20,386.74,400,5029,104.62,8
586,242.90,227.78,400,5012,68.33,8
587,152.59,113.81,320,5012,78.92,8
588,296.79,203.42,400,5012,93.68,8
