ID,X,Y,Channel,UF,Connected EDs
366,457.71,124.06,3600,50005,269.81,10
367,-67.13,-491.43,900,50020,161.26,9
368,-136.27,425.42,3600,50013,143.76,9
369,-235.38,301.02,3600,50013,132.05,9
370,-313.97,229.70,3600,50006,122.71,8
371,-493.05,198.10,3600,50006,82.31,8
372,-488.32,386.34,3600,50006,141.78,9
373,139.20,-351.77,3600,50018,95.84,8
374,175.69,370.05,3600,50001,58.14,7
375,47.72,-344.80,3600,50002,144.23,9
376,-277.02,-387.09,3600,50004,45.22,7
377,360.78,45.78,3600,50005,150.47,9
378,356.83,409.51,3600,50019,36.47,7
379,456.11,-325.86,3600,50015,46.84,7
380,-252.83,-139.84,3600,50012,194.01,9
381,127.88,-132.88,3600,50005,162.41,9
382,17.39,-121.20,3600,50014,74.34,8
383,194.09,-482.00,3600,50016,8.27,7
384,119.47,193.69,3600,50001,191.93,9
385,395.35,-258.59,3600,50017,115.61,8
386,223.98,-35.61,3600,50005,39.59,7
387,-323.34,-174.82,3600,50003,137.97,9
388,137.91,-318.00,3600,50018,75.81,8
389,-475.42,-361.89,3600,50008,31.50,7
390,-287.73,-114.72,3600,50012,171.97,9
391,-370.34,-486.84,3600,50008,136.12,9
392,245.15,30.55,3600,50005,39.61,7
393,-253.01,-275.36,3600,50004,70.86,8
394,397.06,344.11,3600,50019,113.25,8
395,-82.83,239.47,3600,50013,50.57,7
396,-407.51,-36.56,3600,50000,103.69,8
397,380.73,140.10,3600,50005,213.80,9
398,-285.26,-222.00,3600,50004,126.98,9
399,-41.73,-197.42,3600,50014,95.22,8
400,375.93,14.85,1800,50017,159.81,9
401,153.76,144.51,900,50005,154.54,9
402,298.71,-110.33,3600,50017,82.94,8
403,-177.55,136.66,3600,50012,113.33,8
404,364.19,33.71,3600,50005,150.85,9
405,-400.37,450.89,3600,50006,198.35,9
406,76.48,-456.62,3600,50002,59.17,7
407,17.72,424.10,3600,50007,28.67,7
408,284.14,-361.16,3600,50018,112.77,8
409,-267.43,97.11,3600,50012,44.65,7
410,319.10,-26.95,3600,50005,107.01,8
411,290.92,-373.19,3600,50018,126.13,9
412,275.90,425.51,3600,50019,62.82,8
413,-208.57,-252.04,3600,50004,106.24,8
414,-468.39,-387.84,3600,50008,26.13,7
415,115.89,-288.21,3600,50018,88.70,8
416,439.65,288.27,3600,50009,133.32,9
417,226.85,-194.01,3600,50018,90.31,8
418,-345.86,-409.87,3600,50008,106.70,8
419,359.44,-177.31,3600,50017,35.52,7
420,367.32,-358.20,3600,50011,66.57,8
421,-109.95,432.72,900,50007,145.97,9
422,57.29,208.62,3600,50013,178.83,9
423,-385.80,-499.95,3600,50008,139.83,9
424,-192.24,-468.35,3600,50004,138.91,9
425,-464.96,147.55,3600,50000,97.12,8
426,213.20,87.20,3600,50005,84.00,8
427,-65.26,-185.96,3600,50014,83.54,8
428,-419.62,-31.82,3600,50000,99.31,8
429,364.87,-172.37,900,50017,28.93,7
430,-253.52,-305.05,3600,50004,41.23,7
431,-398.88,85.00,3600,50000,21.39,7
