ID,X,Y,Channel,UF,Connected EDs
418,-345.86,-409.87,3600,1001,318.98,10
419,359.44,-177.31,3600,1000,243.51,9
420,367.32,-358.20,3600,1000,82.89,8
421,-109.95,432.72,900,1002,153.87,9
422,57.29,208.62,3600,1002,182.38,9
423,-385.80,-499.95,3600,1001,410.57,10
424,-192.24,-468.35,3600,1001,282.66,10
425,-464.96,147.55,3600,1002,377.50,10
426,213.20,87.20,3600,1002,376.64,10
427,-65.26,-185.96,3600,1001,43.27,7
428,-419.62,-31.82,3600,1001,354.93,10
429,364.87,-172.37,900,1000,249.53,9
430,-253.52,-305.05,3600,1001,181.27,9
431,-398.88,85.00,3600,1002,347.04,10
432,-417.42,-357.71,3600,1001,349.07,10
433,489.54,-243.51,3600,1000,250.50,10
434,-355.53,64.25,3600,1002,325.32,10
435,-88.45,99.29,3600,1002,180.97,9
436,390.42,-187.51,3600,1000,242.39,9
437,-342.45,247.23,3600,1002,233.57,9
438,230.68,327.61,3600,1003,203.61,9
439,-106.07,192.49,3600,1002,86.50,8
440,-120.13,438.96,3600,1002,160.37,9
441,7.62,-459.91,3600,1001,284.79,10
442,68.08,-377.34,3600,1000,241.94,9
443,-162.85,-387.79,3600,1001,197.02,9
444,-393.73,-243.33,3600,1001,290.61,10
445,407.05,168.22,3600,1003,286.89,10
446,-144.63,58.64,3600,1002,222.75,9
447,-109.11,216.20,3600,1002,62.68,8
448,240.45,-53.12,3600,1000,368.06,10
449,58.20,340.80,3600,1002,180.21,9
450,203.57,-279.32,3600,1000,170.72,9
451,-456.11,228.30,3600,1002,348.76,10
452,469.21,-203.63,3600,1000,266.50,10
453,-463.18,133.52,3600,1002,380.96,10
454,-139.09,239.79,3600,1002,48.09,7
455,-250.74,146.84,3600,1002,192.21,9
456,236.90,-497.79,3600,1000,108.43,8
457,37.03,-106.90,3600,1001,170.55,9
458,-415.61,-366.45,3600,1001,351.53,10
459,-40.64,191.75,3600,1002,111.99,8
460,26.83,-104.68,900,1001,163.33,9
461,33.25,-60.79,3600,1001,196.56,9
462,79.77,-91.58,3600,1001,215.04,9
463,248.94,-54.77,3600,1000,365.00,10
464,-469.68,306.15,3600,1002,359.69,10
465,68.38,-444.59,3600,1000,240.48,9
466,274.66,292.31,3600,1003,199.01,9
467,39.58,-170.66,3600,1001,148.83,9
468,-479.29,-86.27,3600,1001,389.44,10
469,448.71,373.10,3600,1003,100.53,8
470,217.51,-100.08,3600,1000,327.51,10
471,207.00,433.18,3600,1003,184.10,9
472,-75.23,12.94,3600,1001,214.24,9
473,-61.08,-238.12,3600,1001,59.96,7
474,-413.40,-207.79,3600,1001,307.01,10
475,-25.94,360.59,3600,1002,117.99,8
476,8.37,135.25,3600,1002,186.76,9
477,44.89,-325.17,3600,1001,197.09,9
478,474.50,-304.46,3600,1000,200.71,9
479,37.66,-355.75,3600,1001,212.98,9
480,292.57,361.76,3600,1003,134.47,9
481,-57.21,68.75,3600,1002,216.88,9
482,32.22,493.53,3600,1002,258.08,10
483,-469.93,-67.55,3600,1001,386.45,10
484,473.15,19.05,3600,1003,443.44,10
485,222.38,493.11,3600,1003,171.84,9
486,27.02,1.48,3600,1001,240.88,9
487,-376.03,-453.63,3600,1001,370.78,10
488,-449.74,-479.14,3600,1001,443.03,10
489,-109.71,58.52,3600,1002,220.33,9
490,103.41,-148.91,3600,1001,215.83,9
491,-283.54,293.88,3600,1002,173.17,9
492,262.68,-173.90,3600,1000,245.25,9
493,321.84,-143.84,3600,1000,271.67,10
494,-357.11,-170.69,900,1001,252.18,10
495,256.14,-448.31,900,1000,60.78,7
496,-270.02,78.70,3600,1002,255.61,10
497,-160.93,202.67,3600,1002,91.07,8
498,122.99,252.94,3600,1002,235.45,9
499,-397.56,-356.78,3600,1001,331.05,10
500,226.14,246.64,3600,1003,264.66,10
501,-288.40,463.09,3600,1002,255.74,10
502,-234.18,225.77,3600,1002,134.11,9
503,-186.44,47.61,3600,1002,243.22,9
504,293.75,190.50,3600,1003,281.03,10
505,292.99,-53.36,3600,1000,362.03,10
506,285.35,176.63,3600,1003,296.96,10
507,-220.82,-484.30,3600,1001,307.35,10
508,319.37,138.69,3600,1003,323.67,10
509,-119.57,241.13,3600,1002,38.67,7
510,0.02,-32.73,3600,1001,197.48,9
511,470.69,178.88,3600,1003,287.33,10
512,-264.75,444.70,3600,1002,226.14,9
513,325.89,-241.74,3600,1000,174.39,9
514,272.71,-447.99,3600,1000,47.54,7
515,-451.17,345.00,3600,1002,346.52,10
516,-123.37,130.35,3600,1002,149.01,9
517,-216.86,409.53,3600,1002,168.16,9
518,392.32,228.90,3600,1003,225.71,9
519,-245.57,-390.66,3600,1001,236.79,9
520,259.77,109.36,3600,1003,368.93,10
521,-488.25,80.05,3600,1002,426.41,10
522,-273.19,315.29,3600,1002,166.21,9
523,-332.35,141.19,3600,1002,260.64,10
524,156.10,-86.11,3600,1001,285.86,10
525,335.05,-37.28,3600,1000,378.87,10
526,-39.35,339.35,3600,1002,93.79,8
527,262.87,-377.51,3600,1000,58.01,7
528,-419.20,-485.19,3600,1001,423.89,10
529,-462.59,-230.76,3600,1001,357.49,10
530,235.15,-470.99,3600,1000,91.06,8
531,400.16,-459.24,3600,1000,103.05,8
532,244.06,-232.43,3600,1000,193.23,9
533,32.65,-64.78,3600,1001,193.34,9
534,79.49,-408.69,3600,1000,227.64,9
535,178.35,426.36,3600,1003,213.37,9
536,122.21,-112.99,3600,1001,244.37,9
537,-303.57,-350.12,3600,1001,248.33,9
538,180.17,-269.32,3600,1000,193.27,9
539,392.82,-231.92,3600,1000,202.28,9
540,-285.20,-496.77,3600,1001,347.27,10
541,-353.86,403.39,3600,1002,272.91,10
542,157.52,147.45,3600,1002,298.97,10
543,484.20,-319.90,3600,1000,201.12,9
544,452.07,259.59,3600,1003,204.69,9
545,-166.17,-62.06,3600,1001,149.36,9
546,-321.69,-439.84,3600,1001,322.96,10
547,362.15,-243.42,3600,1000,180.32,9
548,168.47,436.75,3600,1003,222.09,9
549,-10.40,329.57,3600,1002,112.68,8
550,79.97,-455.63,3600,1000,230.67,9
551,199.34,-309.50,3600,1000,150.84,9
552,359.48,348.02,3600,1003,110.81,8
553,-212.82,332.22,3600,1002,114.94,8
554,-349.90,284.29,3600,1002,238.94,9
555,-395.67,-381.87,3600,1001,342.13,10
556,484.93,-203.56,3600,1000,276.40,10
557,-247.47,-341.41,3600,1001,200.37,9
558,170.02,327.06,3600,1003,254.14,10
559,-181.81,-183.35,3600,1001,76.90,8
560,-265.56,396.62,1800,1002,194.29,9
561,-346.08,95.96,3600,1002,297.82,10
562,476.80,-44.56,3600,1000,407.58,10
563,-52.88,242.62,3600,1002,68.51,8
